,User,Text,Date,Compound,Positive,Neutral,Negative,Tweets Ago
373,FoxNews,Republicans may have won the optics war on Congress' summer recess fight https://t.co/b1wIL2Onb0,Sat Jun 09 18:56:32 +0000 2018,-0.4215,0.183,0.495,0.322,74
374,FoxNews,"President @realDonaldTrump: ""Who are you with out of curiosity?""

Reporter: ""CNN.""

@POTUS: ""I figured - Fake News… https://t.co/yXZpAqd07M",Sat Jun 09 18:46:34 +0000 2018,-0.4767,0.0,0.838,0.162,75
375,FoxNews,"'Jersey Shore' star Mike 'The Situation' Sorrentino will face tax evasion sentencing this fall
https://t.co/Hnfrd4ZLLb",Sat Jun 09 18:39:20 +0000 2018,-0.1531,0.0,0.897,0.103,76
376,FoxNews,"At his press briefing, President @realDonaldTrump said that the U.S. would no longer be a piggy bank robbed by othe… https://t.co/WAwm8Fld4P",Sat Jun 09 18:36:00 +0000 2018,-0.296,0.0,0.896,0.104,77
377,FoxNews,Trump says US is like a 'piggy bank that everybody is robbing' on trade https://t.co/iAdue9Nmav https://t.co/ew7uxi8JFW,Sat Jun 09 18:34:04 +0000 2018,0.3612,0.152,0.848,0.0,78
378,FoxNews,Texas border patrol agents find 6 illegal immigrants trapped inside cabinets https://t.co/r5ANi7t94m,Sat Jun 09 18:27:42 +0000 2018,-0.7906,0.0,0.562,0.438,79
379,FoxNews,SUNDAY: @BretBaier is live in Singapore ahead of President @realDonaldTrump’s historic summit with North Korean lea… https://t.co/Z9gEu1Zqo2,Sat Jun 09 18:20:08 +0000 2018,0.0,0.0,1.0,0.0,80
380,FoxNews,".@RepMcSally: ""@POTUS has made it clear that we will not tolerate them having a nuclear weapon that can hold a U.S.… https://t.co/Z9kwm68cBa",Sat Jun 09 18:19:00 +0000 2018,0.1027,0.114,0.789,0.096,81
381,FoxNews,".@GrecianFormula on NK summit: ""My fear here is, I do not want [@POTUS] to give Kim Jong Un that handshake that wil… https://t.co/2BcF4gR3s9",Sat Jun 09 18:16:48 +0000 2018,-0.5302,0.0,0.819,0.181,82
382,FoxNews,.@MittRomney predicts a @realDonaldTrump win in 2020. https://t.co/FtXsikIvlB https://t.co/W2EHQ9eAw5,Sat Jun 09 18:14:09 +0000 2018,0.5859,0.352,0.648,0.0,83
383,FoxNews,"Florida Revokes Hundreds of Gun Permits After Background Check Error
https://t.co/4RteHthrjk",Sat Jun 09 18:03:13 +0000 2018,-0.6249,0.0,0.638,0.362,84
384,FoxNews,"On @foxandfriends, @RCamposDuffy praised @FLOTUS Melania Trump in the wake of constant media scrutiny.… https://t.co/t4wxgWO0Qz",Sat Jun 09 17:58:00 +0000 2018,0.4939,0.186,0.814,0.0,85
385,FoxNews,".@kimguilfoyle on NK summit: ""With somebody like @POTUS who thinks out of the box...everything is on the table [unt… https://t.co/uFk6mAOEmC",Sat Jun 09 17:55:11 +0000 2018,0.3612,0.116,0.884,0.0,86
386,FoxNews,"Mike Kerrigan: I thought I had enough friends, then a stranger did this on my flight home https://t.co/xZNBnn26ZS",Sat Jun 09 17:46:52 +0000 2018,0.4767,0.181,0.819,0.0,87
387,FoxNews,.@replouiegohmert Slams Russia Probe Spending: Mueller Has 'Absolutely Blown Taxpayer Dollars' https://t.co/Xe5BeKp6Cd,Sat Jun 09 17:36:01 +0000 2018,0.0,0.0,1.0,0.0,88
388,FoxNews,Love and leaks: Wolfe-Watkins latest couple to draw scrutiny for loose lips and tips https://t.co/E3h48prv3z,Sat Jun 09 17:30:45 +0000 2018,0.4404,0.215,0.667,0.118,89
389,FoxNews,Fox News Poll: Will North Korea give up nukes? https://t.co/3x4UVwUihL,Sat Jun 09 17:26:00 +0000 2018,0.0,0.0,1.0,0.0,90
390,FoxNews,Border arrests spike. https://t.co/bxJVEDbIZi https://t.co/cGj9ea65Ui,Sat Jun 09 17:25:26 +0000 2018,-0.4404,0.0,0.58,0.42,91
391,FoxNews,".@TheRealJohnHCox: ""@GavinNewsom is Exhibit A in craven politicians."" https://t.co/b6mIxZLEPQ",Sat Jun 09 17:21:21 +0000 2018,0.0,0.0,1.0,0.0,92
392,FoxNews,Fox News Poll: Should @POTUS meet with North Korean leader Kim Jong Un? https://t.co/9QBv5OO5bg,Sat Jun 09 17:15:07 +0000 2018,0.0,0.0,1.0,0.0,93
393,FoxNews,".@RCamposDuffy: ""Republicans and especially Republican women and Republican or conservative minorities have always… https://t.co/TcO81nMnJ7",Sat Jun 09 17:06:05 +0000 2018,0.0,0.0,1.0,0.0,94
394,FoxNews,Home Depot employee in Florida allegedly attacked by shopper's pet spider monkey https://t.co/gvqJD9UaOB,Sat Jun 09 17:04:03 +0000 2018,-0.4588,0.0,0.8,0.2,95
395,FoxNews,"ABC apologizes for controversial ‘Quantico’ episode, defends star Priyanka Chopra https://t.co/4sh2B6JvhK",Sat Jun 09 17:01:29 +0000 2018,0.1779,0.188,0.677,0.135,96
396,FoxNews,".@replouiegohmert: ""Robert Mueller has done more damage during his 12 years as FBI Director than... probably all th… https://t.co/eZePn5ltKz",Sat Jun 09 16:55:48 +0000 2018,-0.5413,0.0,0.837,0.163,97
397,FoxNews,".@RealDeanCain: ""I stand for the anthem. I would never kneel for the anthem."" https://t.co/XIXO0UeJmR",Sat Jun 09 16:55:00 +0000 2018,0.0,0.0,1.0,0.0,98
398,FoxNews,Do you agree with @SenSanders? https://t.co/jixhab3nlt,Sat Jun 09 16:49:31 +0000 2018,0.3612,0.333,0.667,0.0,99
399,FoxNews,"MONDAY: Don’t miss three hours of ‘America’s Newsroom’ with @BillHemmer and @SandraSmithFox, starting at 9a ET on F… https://t.co/A0OfAH4QPo",Sat Jun 09 16:39:04 +0000 2018,-0.1531,0.0,0.918,0.082,100
400,nytimes,"Trudeau sought to play down personal clashes with Trump as he wrapped up the G-7 summit, saying he leaves “inspired… https://t.co/gY0bzq4klo",Sun Jun 10 01:35:50 +0000 2018,0.34,0.107,0.893,0.0,1
401,nytimes,Nick Cave Wants You to Work It Out on the Dance Floor https://t.co/GMPPrGqLh7,Sun Jun 10 01:30:41 +0000 2018,0.0,0.0,1.0,0.0,2
402,nytimes,"Janelle Monáe brings a pair of big fuzzy socks on the road. ""I like to moonwalk when I’m on the tour bus. It’s my f… https://t.co/jbf5ZtCzC8",Sun Jun 10 01:18:36 +0000 2018,0.3612,0.094,0.906,0.0,3
403,nytimes,"RT @kimseverson: Here's a sketch of Bourdain’s last couple of days in the medieval village where he died, from @MilanSchreuer of the @nytim…",Sun Jun 10 01:03:05 +0000 2018,-0.5574,0.0,0.854,0.146,4
404,nytimes,Judge Stops Deportation of a New York Pizza Delivery Man https://t.co/HvmhAiLkvU,Sun Jun 10 00:04:46 +0000 2018,-0.1531,0.0,0.849,0.151,5
405,nytimes,RT @nytimestravel: This year would have been Leonard Bernstein's 100th birthday. Celebrate his rich musical legacy at these events around t…,Sat Jun 09 23:43:28 +0000 2018,0.8074,0.278,0.722,0.0,6
406,nytimes,"Breaking News: President Trump upended two days of diplomacy, refusing to sign a Group of 7 statement and calling P… https://t.co/Y0hQKylGpt",Sat Jun 09 23:43:02 +0000 2018,-0.4019,0.0,0.87,0.13,7
407,nytimes,I Have Post-Brokeness Stress Disorder https://t.co/DzbNcVsanm,Sat Jun 09 23:25:30 +0000 2018,-0.6705,0.0,0.353,0.647,8
408,nytimes,The powerful conservative donor couple you’ve never heard of: Liz and Dick Uihlein are spending millions to shape a… https://t.co/X4PKGfkCQc,Sat Jun 09 23:11:56 +0000 2018,-0.128,0.116,0.747,0.137,9
409,nytimes,"Breaking News: Justify won the Belmont Stakes to become the 13th Triple Crown champion, the second in 4 years https://t.co/hm0DyHs93a",Sat Jun 09 22:53:56 +0000 2018,0.8225,0.309,0.691,0.0,10
410,nytimes,"""This has been a very slim Broadway season."" What NYT's theater critics had to say about the Tony Awards nomination… https://t.co/4LbGoj8MbY",Sat Jun 09 22:53:01 +0000 2018,0.2023,0.129,0.776,0.095,11
411,nytimes,"What to watch, what to read and what to listen to by and about Anthony Bourdain https://t.co/xKVpypbD5i",Sat Jun 09 22:36:48 +0000 2018,0.0,0.0,1.0,0.0,12
412,nytimes,"She went out for a walk with her dogs. Then she went missing. Hours later, officials found human remains inside of… https://t.co/wMhCiG236J",Sat Jun 09 22:20:02 +0000 2018,-0.296,0.0,0.901,0.099,13
413,nytimes,"Justify will attempt to become the 13th Triple Crown winner, and first since American Pharoah in 2015, in the Belmo… https://t.co/oSk73TTFVu",Sat Jun 09 22:10:05 +0000 2018,0.5859,0.16,0.84,0.0,14
414,nytimes,"New parks are cropping up across the city, many courtesy of new apartment complexes, but you won’t need to have a p… https://t.co/NW2yo2cQ4L",Sat Jun 09 22:00:09 +0000 2018,0.1901,0.077,0.923,0.0,15
415,nytimes,"These sweet, lemony rolls are a fresh alternative to classic cinnamon rolls https://t.co/prmvr6p22Z",Sat Jun 09 21:45:04 +0000 2018,0.6486,0.346,0.654,0.0,16
416,nytimes,"In @NYTOpinion

Sarah Jackson writes, ""Anthony Bourdain was not just curious about food and the world. He was aware… https://t.co/5hEzlnvRuR",Sat Jun 09 21:30:11 +0000 2018,-0.2411,0.0,0.906,0.094,17
417,nytimes,Anthony Bourdain understood that eating was simply a way of taking the world inside you https://t.co/MFUCcrSnln,Sat Jun 09 21:15:06 +0000 2018,0.0,0.0,1.0,0.0,18
418,nytimes,"A salmonella outbreak has been linked to melons sold at Trader Joe's, Costco, Walgreens and other stores in 8 states https://t.co/OelPlvpK5c",Sat Jun 09 21:00:09 +0000 2018,0.0,0.0,1.0,0.0,19
419,nytimes,"With American presidential races requiring an ever-dizzying amount of money, a behind-the-scenes 2020 contest is al… https://t.co/tHOnZLcUXg",Sat Jun 09 20:45:08 +0000 2018,0.0,0.0,1.0,0.0,20
420,nytimes,"RT @NYTNational: ⚡️ “Audio Series: ​Charm City”

https://t.co/wY7o7Opy3u",Sat Jun 09 20:37:06 +0000 2018,0.0,0.0,1.0,0.0,21
421,nytimes,"Surveillance cameras are an inescapable fixture of the modern city. But in Newark, the police have taken an extraor… https://t.co/lzw2Eo7eCH",Sat Jun 09 20:30:05 +0000 2018,0.0,0.0,1.0,0.0,22
422,nytimes,We demolish the lame excuses British executives gave for the lack of women on corporate boards. Read the latest Gen… https://t.co/jhJiWjGPGd,Sat Jun 09 20:15:09 +0000 2018,-0.6249,0.0,0.788,0.212,23
423,nytimes,"With Kyrie Irving's popularity has come controversy: He has questioned several times whether the Earth is round, an… https://t.co/XuXD1Q2qPy",Sat Jun 09 20:00:07 +0000 2018,0.4019,0.144,0.791,0.065,24
424,nytimes,"In @NYTOpinion 

Daniel Patterson writes, ""No matter how famous and seemingly unapproachable he became in the world… https://t.co/BQnrKYPvyI",Sat Jun 09 19:45:02 +0000 2018,-0.2732,0.057,0.829,0.114,25
425,nytimes,Gun ranges and gun shops in several states have declared themselves “Muslim-free zones.” Several Muslim gun owners… https://t.co/GOwpHFkLks,Sat Jun 09 19:30:10 +0000 2018,-0.7351,0.0,0.676,0.324,26
426,nytimes,"In @NYTOpinion 

Musa Okwonga writes, ""Here we are again on the eve of the planet’s greatest traveling festival: Ye… https://t.co/nBxJnGwvsF",Sat Jun 09 19:15:07 +0000 2018,0.8126,0.291,0.709,0.0,27
427,nytimes,Have questions about the Belmont Stakes and the Triple Crown? We have your answers. https://t.co/GPu2uPlTRV,Sat Jun 09 19:00:09 +0000 2018,0.0,0.0,1.0,0.0,28
428,nytimes,“I talk back to people when they say something about me now because I know even with my condition that I am beautif… https://t.co/TJmesUhGTL,Sat Jun 09 18:45:05 +0000 2018,0.0,0.0,1.0,0.0,29
429,nytimes,Science is taking a back seat in policymaking across the Trump administration. The North Korea nuclear talks offer… https://t.co/hauZtxGqq5,Sat Jun 09 18:30:14 +0000 2018,0.0,0.0,1.0,0.0,30
430,nytimes,"In his own unorthodox way, Trump has been preparing for this encounter with Kim Jong-Un his entire adult life https://t.co/VlXkCmqssL",Sat Jun 09 18:15:08 +0000 2018,0.0,0.0,1.0,0.0,31
431,nytimes,"With his America First agenda, Trump has driven a wedge between the U.S. and its allies, ceding leadership and its… https://t.co/sfyYD4o3hM",Sat Jun 09 18:00:05 +0000 2018,0.0,0.0,1.0,0.0,32
432,nytimes,"RT @TheSteinLine: All the tales — legacy, free agency, injury — from what might (or might not) have been LeBron James’ last night as a Clev…",Sat Jun 09 17:50:07 +0000 2018,0.128,0.122,0.775,0.103,33
433,nytimes,California has dug in at the front lines of the resistance to President Trump. And then there is Orange County. https://t.co/BSVW14kSmd,Sat Jun 09 17:40:03 +0000 2018,0.0,0.0,1.0,0.0,34
434,nytimes,"What to watch, what to read and what to listen to by and about Anthony Bourdain https://t.co/TR5noBS7Ee",Sat Jun 09 17:25:03 +0000 2018,0.0,0.0,1.0,0.0,35
435,nytimes,"Who’s right, Elon Musk or Mark Zuckerberg? Is supersmart artificial intelligence a potential threat to humans, or a… https://t.co/8zay2rbSEG",Sat Jun 09 17:10:03 +0000 2018,-0.0772,0.138,0.711,0.151,36
436,nytimes,"RT @stanfordc: I’m proud to say that there has never been a swimsuit portion of the news quiz 
https://t.co/e1Z8wlhYvy https://t.co/4YJ7UrG…",Sat Jun 09 17:00:23 +0000 2018,0.4767,0.147,0.853,0.0,37
437,nytimes,"30 billion gallons of Hawaiian lava, as seen from the ground and space https://t.co/vz9qQOCYS9",Sat Jun 09 16:45:09 +0000 2018,0.0,0.0,1.0,0.0,38
438,nytimes,She wanted to celebrate their marriage in lavish style. He had something less lofty in mind. A lovers’ battle ensue… https://t.co/RnvIaxRtRP,Sat Jun 09 16:30:07 +0000 2018,0.2732,0.152,0.741,0.107,39
439,nytimes,"Anthony Bourdain's sudden death at Le Chambard, a hotel in the village of Kaysersberg in northeastern France, sent… https://t.co/V5gRoZKGQN",Sat Jun 09 16:15:02 +0000 2018,-0.5994,0.0,0.813,0.187,40
440,nytimes,"@jimdwyernyt ""The supply of excellent schools cannot meet the demands of capable students, whatever their backgroun… https://t.co/KF39XvdUjJ",Sat Jun 09 16:01:00 +0000 2018,0.743,0.296,0.704,0.0,41
441,nytimes,"@jimdwyernyt The specialized schools are far from bastions of privilege, dominated by immigrants or the children of… https://t.co/DWOoiPghSz",Sat Jun 09 15:58:00 +0000 2018,0.3612,0.128,0.872,0.0,42
442,nytimes,"In New York’s ragged history of race, class, privilege and equity, the city’s specialized high schools have long be… https://t.co/HL2yw2JmHz",Sat Jun 09 15:55:03 +0000 2018,0.3612,0.116,0.884,0.0,43
443,nytimes,Breaking News: President Trump threatened to end trade with G-7 nations that he said use unfair practices. “We’re l… https://t.co/uI5rOmZ76O,Sat Jun 09 15:41:58 +0000 2018,-0.7269,0.0,0.747,0.253,44
444,nytimes,"Flaky mounds of quick bread, golden brown, with a significant crumb https://t.co/wbMRgvySpY",Sat Jun 09 15:32:50 +0000 2018,0.2023,0.153,0.847,0.0,45
445,nytimes,Breaking News: Simona Halep of Romania beat Sloane Stephens to win the French Open. It was the first Grand Slam tit… https://t.co/3sFwWkJ353,Sat Jun 09 15:16:31 +0000 2018,0.6369,0.239,0.669,0.092,46
446,nytimes,Her $1 million gift left educators asking: How was one teacher able to save so much money?https://t.co/Vv8fhgbwWA,Sat Jun 09 15:05:06 +0000 2018,0.7269,0.289,0.711,0.0,47
447,nytimes,"If you or someone else you know is having thoughts of suicide, call the National Suicide Prevention Lifeline at 1-8… https://t.co/5kOUYV8c3u",Sat Jun 09 14:51:21 +0000 2018,-0.875,0.0,0.679,0.321,48
448,nytimes,New federal data shows that suicide rates have been increasing for years in almost every state and across demograph… https://t.co/g6znmjYQl5,Sat Jun 09 14:50:03 +0000 2018,-0.6705,0.0,0.809,0.191,49
449,nytimes,"After failing to repeal the Affordable Care Act, the Trump administration is seizing on a different strategy for di… https://t.co/Low8zwBsVL",Sat Jun 09 14:37:50 +0000 2018,-0.0258,0.136,0.723,0.14,50
450,nytimes,"Our experts weighed in on the contenders, including the Triple Crown hopeful Justify, for the 150th Belmont Stakes https://t.co/xi9TIoAxWb",Sat Jun 09 14:36:39 +0000 2018,0.5106,0.155,0.845,0.0,51
451,nytimes,"RT @NYTMetro: “This is the deportation machine in full effect, and everyone should wake up to how American citizens and their families are…",Sat Jun 09 14:20:07 +0000 2018,0.0,0.0,1.0,0.0,52
452,nytimes,"RT @caityweaver: The strangest and best recommendation I will ever make to you is: Listen to the same 4 podcast appearances by ""Sex and the…",Sat Jun 09 14:02:25 +0000 2018,0.6369,0.16,0.84,0.0,53
453,nytimes,Pope Tells Oil Executives to Act on Climate: ‘There Is No Time to Lose’ https://t.co/jpXdOMmBOf,Sat Jun 09 13:43:12 +0000 2018,-0.296,0.0,0.864,0.136,54
454,nytimes,Elizabeth Warren and a Scholarly Debate Over Medical Bankruptcy That Won’t Go Away https://t.co/mbz6wvuSUO,Sat Jun 09 13:38:05 +0000 2018,0.0,0.0,1.0,0.0,55
455,nytimes,RT @NYTStyles: Parties! https://t.co/MdgG2e1xjI,Sat Jun 09 13:26:45 +0000 2018,0.4574,0.499,0.501,0.0,56
456,nytimes,"RT @nytimesbusiness: ""Wealth was about being able to create the change you wish to see in the world.” https://t.co/KoQCO5Iy1y",Sat Jun 09 13:06:58 +0000 2018,0.7906,0.333,0.667,0.0,57
457,nytimes,An exhibition in London examines the feelings people harbor about their teeth. Here's a look at some of the most cu… https://t.co/KRz76xwrXq,Sat Jun 09 12:50:47 +0000 2018,0.0,0.0,1.0,0.0,58
458,nytimes,RT @NYTSports: Need a winner for the Belmont Stakes? @MHoppertNYT and @joedrape have you covered: https://t.co/44joWHhuTm,Sat Jun 09 12:33:02 +0000 2018,0.5859,0.213,0.787,0.0,59
459,nytimes,Why Cities Can’t Stop Poaching From One Another https://t.co/X1SeTjbqKs,Sat Jun 09 12:32:42 +0000 2018,-0.296,0.0,0.784,0.216,60
460,nytimes,RT @nytimesworld: Austrian officials have ordered seven mosques to close and may refuse dozens of imams the right to reside in the country…,Sat Jun 09 12:17:32 +0000 2018,-0.296,0.0,0.909,0.091,61
461,nytimes,RT @nytrealestate: A quick guide to what you need to get your first apartment in New York City https://t.co/NQYV03Xkyn,Sat Jun 09 12:00:08 +0000 2018,0.0,0.0,1.0,0.0,62
462,nytimes,Men’s Fashion Week Loses Some Luster https://t.co/TCj0nbeFMj,Sat Jun 09 11:49:08 +0000 2018,-0.3182,0.0,0.723,0.277,63
463,nytimes,"Inside New York’s dollar van wars: strict regulations, low margins and a constant fight with rogue van drivers https://t.co/kiAEpdxkgV",Sat Jun 09 11:41:16 +0000 2018,-0.8074,0.0,0.644,0.356,64
464,nytimes,"RT @NYTMetro: On the stoop that was his perch, a requiem for the mayor of West 83rd Street, in Manhattan. https://t.co/qRN1VlPo1t",Sat Jun 09 11:23:34 +0000 2018,0.0,0.0,1.0,0.0,65
465,nytimes,"Charlotte Fox, 61, Trailblazing Alpinist and Everest Survivor, Dies https://t.co/nM5gpQdLhB",Sat Jun 09 11:07:18 +0000 2018,0.3612,0.217,0.783,0.0,66
466,nytimes,A Good Appetite: Chicken Milanese Has Its Moment https://t.co/Rhco2hq6mS,Sat Jun 09 11:05:12 +0000 2018,0.4404,0.293,0.707,0.0,67
467,nytimes,The New York Times obituary for Anthony Bourdain https://t.co/D697EnEWQX,Sat Jun 09 11:03:06 +0000 2018,0.0,0.0,1.0,0.0,68
468,nytimes,RT @NYTmag: 24 hours. 23 photographers. One city. One topic: Love. Watch the making of this issue https://t.co/s2uND5xgVs and see the full…,Sat Jun 09 10:35:35 +0000 2018,0.6369,0.167,0.833,0.0,69
469,nytimes,The recent volcanic eruptions in Hawaii and Guatemala are a reminder that not all volcanoes are created equal https://t.co/M7sNdtwIzJ,Sat Jun 09 10:18:25 +0000 2018,0.25,0.105,0.895,0.0,70
470,nytimes,"For the 3rd time in 4 seasons, and for the 2nd year in a row, the Golden State Warriors are NBA champions https://t.co/r7NgjH0nbf",Sat Jun 09 10:00:17 +0000 2018,0.5267,0.145,0.855,0.0,71
471,nytimes,"RT @nytimestech: The Chinese electronics maker ZTE has survived its brush with death. Now, it has to figure out how to stay in business. He…",Sat Jun 09 09:41:41 +0000 2018,-0.1531,0.109,0.762,0.129,72
472,nytimes,"RT @nytrealestate: You may like the contractor, but does the contractor like you back? https://t.co/kPShW4JONu",Sat Jun 09 09:24:47 +0000 2018,0.6124,0.278,0.722,0.0,73
473,nytimes,"RT @NYTmag: On a rainy Saturday morning on May 19, @philip_nyc captured love in the middle of Times Square. See more from our #NYTLoveCity…",Sat Jun 09 09:07:20 +0000 2018,0.5994,0.158,0.792,0.049,74
474,nytimes,How I Used Art to Get Through Trauma https://t.co/7N5fzAxLoe,Sat Jun 09 08:50:10 +0000 2018,-0.4215,0.0,0.714,0.286,75
475,nytimes,"The NYT review of ""Ocean's 8"" https://t.co/flFaRzpyzr",Sat Jun 09 08:42:33 +0000 2018,0.0,0.0,1.0,0.0,76
476,nytimes,She’s photographed Broadway for years. Now Broadway is honoring her. https://t.co/eI7sfheNWI,Sat Jun 09 08:26:14 +0000 2018,0.5106,0.248,0.752,0.0,77
477,nytimes,The killing in Germany comes on top of a deepening scandal and calls for a full-blown parliamentary investigation o… https://t.co/0p5qfKyP2V,Sat Jun 09 08:09:03 +0000 2018,-0.7579,0.075,0.622,0.303,78
478,nytimes,"RT @nytimesworld: More than 140 miles away and three decades after the Chernobyl disaster, some cows still make radioactive milk https://t.…",Sat Jun 09 07:42:08 +0000 2018,-0.6249,0.0,0.83,0.17,79
479,nytimes,RT @nytopinion: This weekend we are sharing some pieces on music. Think of it as a little inspiration to appreciate the soundtrack of your…,Sat Jun 09 07:25:53 +0000 2018,0.8097,0.294,0.706,0.0,80
480,nytimes,"RT @nytimesbusiness: HBO is making a pilot for one of the five ""Game of Thrones"" prequels it has in development https://t.co/EMeqQvEdHQ",Sat Jun 09 07:09:23 +0000 2018,0.0,0.0,1.0,0.0,81
481,nytimes,"Taliban Announce Brief Cease-Fire, Offering Afghans Hope for Lull in War https://t.co/IlMkkFHSCM",Sat Jun 09 06:52:51 +0000 2018,-0.25,0.173,0.595,0.232,82
482,nytimes,"RT @NYTMetro: Underneath the umbrella: a fascinating photo portfolio of the lifeguards of Jones Beach, in all their stoic, bored, heroic gl…",Sat Jun 09 06:41:20 +0000 2018,0.7184,0.261,0.662,0.077,83
483,nytimes,"China’s ZTE— a little-known electronics maker— became an unlikely political football, then an even unlikelier objec… https://t.co/APxvWFepXB",Sat Jun 09 06:24:54 +0000 2018,0.0,0.0,1.0,0.0,84
484,nytimes,"Andrew Rannells: ""I didn't feel jealous; I felt driven. I wanted to be one of those people on the Tonys."" https://t.co/i3LX0WgQBb",Sat Jun 09 06:06:12 +0000 2018,0.357,0.121,0.879,0.0,85
485,nytimes,Here's who we think will win the Tonys (and who should) https://t.co/ZlqqPQRtvt,Sat Jun 09 05:50:04 +0000 2018,0.5859,0.257,0.743,0.0,86
486,nytimes,Justice Dept. Requests Delay if DACA Injunction Is Issued https://t.co/HB7h98gENy,Sat Jun 09 05:35:00 +0000 2018,0.2732,0.248,0.584,0.168,87
487,nytimes,"RT @nytpolitics: The president said that Melania Trump “wanted to go” with him to the Group of 7 summit meeting in Quebec, but was staying…",Sat Jun 09 05:32:30 +0000 2018,0.0,0.0,1.0,0.0,88
488,nytimes,"50 years after his death, friends, aides and journalists recall Robert F. Kennedy's last campaign in California, hi… https://t.co/bAveWEnYW5",Sat Jun 09 05:00:08 +0000 2018,-0.2023,0.129,0.708,0.163,89
489,nytimes,"In Canada, many observers were calling it the ""G-6 plus 1"" — with President Trump being cast as the irrational, ira… https://t.co/AUbzhnVmGY",Sat Jun 09 04:45:03 +0000 2018,-0.34,0.0,0.893,0.107,90
490,nytimes,"RT @kenvogel: MANAFORT paid KONSTANTIN KILIMNIK $531k in 2013 &amp; 2014, according to lobbying records, but that covers only a fraction of the…",Sat Jun 09 04:30:05 +0000 2018,-0.0387,0.0,0.948,0.052,91
491,nytimes,What should you do when a loved one is severely depressed? Don’t underestimate the power of showing up. https://t.co/yqRyXmSWiM,Sat Jun 09 04:15:04 +0000 2018,-0.5574,0.148,0.53,0.322,92
492,nytimes,"""This should be a grave concern to anyone who cares about an informed citizenry,"" said Eileen Murphy, a spokeswoman… https://t.co/iwMg5Ng7tl",Sat Jun 09 04:06:01 +0000 2018,0.1027,0.139,0.741,0.12,93
493,nytimes,RT @NYTSports: Kevin Durant has been named the MVP of the NBA finals for the second straight year. https://t.co/xSARJQ5MlN,Sat Jun 09 04:01:40 +0000 2018,0.2263,0.095,0.905,0.0,94
494,nytimes,The U.S. just beat out China to develop the world’s fastest supercomputer. You’d need 6.3 billion years to match wh… https://t.co/DMGoDUacwv,Sat Jun 09 03:54:22 +0000 2018,0.0,0.0,1.0,0.0,95
495,nytimes,"RT @SopanDeb: **NEW**: In a lengthy (and remarkable) interview with Kyrie Irving, he repeatedly questioned whether the Earth is flat or rou…",Sat Jun 09 03:40:03 +0000 2018,-0.1027,0.0,0.935,0.065,96
496,nytimes,"Breaking News: The Golden State Warriors have won their third N.B.A. title in four years, sweeping LeBron James and… https://t.co/jbvTIZsZrD",Sat Jun 09 03:29:11 +0000 2018,0.5719,0.163,0.837,0.0,97
497,nytimes,"At a moment of tumult over trade and nuclear security, President Trump is making friends with America’s enemies and… https://t.co/JtgvrhRvJ6",Sat Jun 09 03:26:27 +0000 2018,0.3182,0.223,0.648,0.13,98
498,nytimes,"Discover an ""irony free zone where everything is beautiful and nothing hurts.""

What to watch, what to read and wha… https://t.co/gMtAyyRjDD",Sat Jun 09 02:55:05 +0000 2018,0.7906,0.273,0.682,0.045,99
499,nytimes,President Trump suggested the Group of 7 nations reinstate Russia 4 years after it was cast out for annexing Crimea https://t.co/ZQQDfGp5GN,Sat Jun 09 02:36:05 +0000 2018,0.0,0.0,1.0,0.0,100
